Gold,DXY
1336.300048828125,89.83999633789062
1342.0,89.58999633789062
1356.5,89.56999969482422
1338.4000244140625,89.75
1344.800048828125,89.80000305175781
1347.5,89.43000030517578
1347.199951171875,89.5199966430664
1351.199951171875,89.62000274658203
1346.800048828125,89.94000244140625
1336.699951171875,90.31999969482422
1322.5,90.94000244140625
1331.4000244140625,90.7699966430664
1321.199951171875,91.16999816894531
1316.300048828125,91.55999755859375
1320.300048828125,91.54000091552734
1316.199951171875,91.83999633789062
1303.800048828125,92.44999694824219
1302.5999755859375,92.51000213623047
1310.699951171875,92.41000366210938
1312.699951171875,92.56999969482422
1312.199951171875,92.75
1312.0,93.12000274658203
1311.300048828125,93.04000091552734
1320.800048828125,92.6500015258789
1319.0,92.54000091552734
1316.5,92.58999633789062
1288.9000244140625,93.22000122070312
1290.199951171875,93.38999938964844
1288.199951171875,93.47000122070312
1290.199951171875,93.63999938964844
1290.199951171875,93.68000030517578
1291.699951171875,93.61000061035156
1289.300048828125,94.01000213623047
1303.699951171875,93.77999877929688
1303.300048828125,94.19000244140625
1298.699951171875,94.83000183105469
1301.5,94.1500015258789
1300.0999755859375,93.98999786376953
1294.800048828125,94.19000244140625
1293.0999755859375,94.0199966430664
1297.5,93.88999938964844
1297.0999755859375,93.66000366210938
1298.699951171875,93.4000015258789
1298.0999755859375,93.55000305175781
1298.9000244140625,93.58000183105469
1295.0999755859375,93.80000305175781
1296.9000244140625,93.70999908447266
1304.0,94.7699966430664
1274.5999755859375,94.79000091552734
1276.199951171875,94.75
1275.5999755859375,95.08999633789062
1271.199951171875,95.05999755859375
1267.199951171875,94.87000274658203
1267.4000244140625,94.5199966430664
1265.5999755859375,94.27999877929688
1256.5999755859375,94.68000030517578
1252.800048828125,95.29000091552734
1247.800048828125,95.38999938964844
1251.300048828125,94.62999725341797
1239.800048828125,94.87000274658203
1251.5999755859375,94.58999633789062
1257.300048828125,94.47000122070312
1254.300048828125,94.04000091552734
1258.0999755859375,94.08000183105469
1253.800048828125,94.11000061035156
1242.800048828125,94.72000122070312
1245.0,94.80999755859375
1239.5999755859375,94.75
1238.0999755859375,94.51000213623047
